,time,alb_QAS_L,lat_QAS_L,lon_QAS_L,cloud_QAS_L,alb_CEN1,lat_CEN1,lon_CEN1,cloud_CEN1,alb_CEN2,lat_CEN2,lon_CEN2,cloud_CEN2,alb_CP1,lat_CP1,lon_CP1,cloud_CP1,alb_DY2,lat_DY2,lon_DY2,cloud_DY2,alb_EGP,lat_EGP,lon_EGP,cloud_EGP,alb_FRE,lat_FRE,lon_FRE,cloud_FRE,alb_HUM,lat_HUM,lon_HUM,cloud_HUM,alb_JAR,lat_JAR,lon_JAR,cloud_JAR,alb_JAR_O,lat_JAR_O,lon_JAR_O,cloud_JAR_O,alb_KAN_L,lat_KAN_L,lon_KAN_L,cloud_KAN_L,alb_KAN_Lv3,lat_KAN_Lv3,lon_KAN_Lv3,cloud_KAN_Lv3,alb_KAN_M,lat_KAN_M,lon_KAN_M,cloud_KAN_M,alb_KAN_U,lat_KAN_U,lon_KAN_U,cloud_KAN_U,alb_KPC_L,lat_KPC_L,lon_KPC_L,cloud_KPC_L,alb_KPC_U,lat_KPC_U,lon_KPC_U,cloud_KPC_U,alb_NAE,lat_NAE,lon_NAE,cloud_NAE,alb_NAU,lat_NAU,lon_NAU,cloud_NAU,alb_NEM,lat_NEM,lon_NEM,cloud_NEM,alb_NSE,lat_NSE,lon_NSE,cloud_NSE,alb_NUK_K,lat_NUK_K,lon_NUK_K,cloud_NUK_K,alb_NUK_L,lat_NUK_L,lon_NUK_L,cloud_NUK_L,alb_NUK_N,lat_NUK_N,lon_NUK_N,cloud_NUK_N,alb_NUK_Uv3,lat_NUK_Uv3,lon_NUK_Uv3,cloud_NUK_Uv3,alb_QAS_A,lat_QAS_A,lon_QAS_A,cloud_QAS_A,alb_QAS_L_y,lat_QAS_L_y,lon_QAS_L_y,cloud_QAS_L_y,alb_QAS_Lv3,lat_QAS_Lv3,lon_QAS_Lv3,cloud_QAS_Lv3,alb_QAS_M,lat_QAS_M,lon_QAS_M,cloud_QAS_M,alb_QAS_Mv3,lat_QAS_Mv3,lon_QAS_Mv3,cloud_QAS_Mv3,alb_QAS_U,lat_QAS_U,lon_QAS_U,cloud_QAS_U,alb_SCO_L,lat_SCO_L,lon_SCO_L,cloud_SCO_L,alb_SCO_U,lat_SCO_U,lon_SCO_U,cloud_SCO_U,alb_SDL,lat_SDL,lon_SDL,cloud_SDL,alb_SDM,lat_SDM,lon_SDM,cloud_SDM,alb_SWC,lat_SWC,lon_SWC,cloud_SWC,alb_SWC_O,lat_SWC_O,lon_SWC_O,cloud_SWC_O,alb_TAS_A,lat_TAS_A,lon_TAS_A,cloud_TAS_A,alb_TAS_L,lat_TAS_L,lon_TAS_L,cloud_TAS_L,alb_TAS_U,lat_TAS_U,lon_TAS_U,cloud_TAS_U,alb_THU_L,lat_THU_L,lon_THU_L,cloud_THU_L,alb_THU_U,lat_THU_U,lon_THU_U,cloud_THU_U,alb_THU_U2,lat_THU_U2,lon_THU_U2,cloud_THU_U2,alb_TUN,lat_TUN,lon_TUN,cloud_TUN,alb_UPE_L,lat_UPE_L,lon_UPE_L,cloud_UPE_L,alb_UPE_U,lat_UPE_U,lon_UPE_U,cloud_UPE_U,alb_WEG_L,lat_WEG_L,lon_WEG_L,cloud_WEG_L,alb_ZAK_Lv3,lat_ZAK_Lv3,lon_ZAK_Lv3,cloud_ZAK_Lv3,alb_ZAK_Uv3,lat_ZAK_Uv3,lon_ZAK_Uv3,cloud_ZAK_Uv3
20,2017-05-21,0.6731,61.03076,-46.849101,0.6954,,,,,,,,,,,,,,,,,0.7942,75.624842,-35.974467,0.3072,,,,,,,,,,,,,,,,,0.7124,67.095325,-49.952202,0.9273,,,,,0.8259,67.067001,-48.836764,0.9163,0.8359,67.000406,-47.02654,0.8813,0.8184,79.910888,-24.082599,0.1656,0.8426,79.834686,-25.165568,0.2089,,,,,,,,,,,,,,,,,0.6895,64.162258,-51.358672,0.8217,0.4699,64.482484,-49.537118,0.9836,,,,,,,,,,,,,0.6731,61.03076,-46.849101,0.6954,,,,,0.6749,61.099716,-46.833068,0.5496,,,,,0.708,61.174993,-46.819763,0.202,0.4982,72.222588,-26.818111,0.2523,0.6596,72.394047,-27.252486,0.2031,,,,,,,,,,,,,,,,,0.6745,65.778499,-38.898667,0.239,,,,,,,,,0.8183,76.399824,-68.266524,0.5644,0.8158,76.419661,-68.146412,0.4705,,,,,,,,,0.8301,72.893226,-54.295447,0.9484,0.8353,72.887528,-53.581928,0.7953,,,,,,,,,,,,
21,2017-05-22,0.6492,61.03076,-46.849092,0.2979,,,,,,,,,,,,,,,,,0.7824,75.624855,-35.974476,0.2746,,,,,,,,,,,,,,,,,0.7986,67.095328,-49.952202,0.9226,,,,,0.8043,67.067002,-48.836773,0.9137,0.7739,67.000417,-47.026533,0.2804,0.815,79.910888,-24.082595,0.1523,0.8367,79.834665,-25.165641,0.1613,,,,,,,,,,,,,,,,,0.647,64.162263,-51.358665,0.5317,0.4589,64.482486,-49.537132,0.8182,,,,,,,,,,,,,0.6492,61.03076,-46.849092,0.2979,,,,,0.6743,61.099693,-46.833057,0.3684,,,,,0.6974,61.174988,-46.819745,0.2507,0.5532,72.222579,-26.818098,0.8521,0.6997,72.394047,-27.252486,0.8509,,,,,,,,,,,,,,,,,0.7253,65.778496,-38.898661,0.6185,,,,,,,,,0.7947,76.399808,-68.266499,0.168,0.8147,76.419658,-68.146401,0.1331,,,,,,,,,0.8389,72.893227,-54.295447,0.8951,0.7975,72.88753,-53.581943,0.446,,,,,,,,,,,,
22,2017-05-23,0.6628,61.030763,-46.849091,0.9014,,,,,,,,,,,,,,,,,0.752,75.624855,-35.974468,0.2277,,,,,,,,,,,,,,,,,0.697,67.095324,-49.95221,0.7284,,,,,0.7475,67.067001,-48.836768,0.514,0.7787,67.000404,-47.026535,0.4447,0.8055,79.910889,-24.082593,0.2404,0.8178,79.834675,-25.165522,0.1845,,,,,,,,,,,,,,,,,0.7712,64.16225,-51.358658,0.9057,0.4981,64.482484,-49.537135,0.7658,,,,,,,,,,,,,0.6628,61.030763,-46.849091,0.9014,,,,,0.6869,61.099694,-46.833054,0.9393,,,,,0.7347,61.174986,-46.819753,0.8657,0.5783,72.222579,-26.81808,0.8835,0.7139,72.394047,-27.252486,0.8493,,,,,,,,,,,,,,,,,0.7125,65.778494,-38.898651,0.7051,,,,,,,,,0.8657,76.399803,-68.266466,0.8994,0.8382,76.419661,-68.146406,0.8951,,,,,,,,,0.8066,72.893225,-54.295449,0.7022,0.7891,72.887526,-53.58195,0.0711,,,,,,,,,,,,
23,2017-05-24,0.7161,61.030756,-46.849092,0.9753,,,,,,,,,,,,,,,,,0.8138,75.624857,-35.974475,0.2612,,,,,,,,,,,,,,,,,0.6615,67.095322,-49.952227,0.8546,,,,,0.758,67.067003,-48.836776,0.5313,0.7772,67.000417,-47.026562,0.3285,0.7959,79.910887,-24.082599,0.1916,0.8086,79.83469,-25.165578,0.2502,,,,,,,,,,,,,,,,,0.7927,64.162262,-51.358669,0.9824,0.5464,64.482487,-49.537151,0.9412,,,,,,,,,,,,,0.7161,61.030756,-46.849092,0.9753,,,,,,,,,,,,,0.8018,61.174985,-46.819758,0.9826,0.5257,72.222577,-26.818096,0.1657,0.6748,72.394047,-27.252486,0.0644,,,,,,,,,,,,,,,,,0.7783,65.778491,-38.898655,0.9064,,,,,,,,,0.7977,76.399814,-68.266476,0.7804,0.8047,76.419659,-68.146417,0.7324,,,,,,,,,0.7517,72.893227,-54.295451,0.222,0.7831,72.887524,-53.581973,0.0064,,,,,,,,,,,,
24,2017-05-25,0.6767,61.030767,-46.849088,0.9102,,,,,,,,,,,,,,,,,0.8178,75.624856,-35.974462,0.2837,,,,,,,,,,,,,,,,,0.593,67.095319,-49.952233,0.5333,,,,,0.731,67.067002,-48.836779,0.3775,0.7726,67.000407,-47.026561,0.27,0.7895,79.910888,-24.082598,0.1592,0.8077,79.834676,-25.165616,0.1996,,,,,,,,,,,,,,,,,0.7356,64.162264,-51.358667,0.8752,0.4881,64.482488,-49.53716,0.9214,,,,,,,,,,,,,0.6767,61.030767,-46.849088,0.9102,,,,,,,,,,,,,0.8156,61.174983,-46.819767,0.8753,0.6215,72.222577,-26.818078,0.8269,0.6629,72.394047,-27.252486,0.515,,,,,,,,,,,,,,,,,0.8065,65.778489,-38.898654,0.9622,,,,,,,,,0.7908,76.399808,-68.2665,0.5222,0.7807,76.419656,-68.146407,0.5172,,,,,,,,,0.7365,72.893226,-54.295455,0.5669,0.8134,72.887526,-53.581991,0.4487,,,,,,,,,,,,
25,2017-05-26,0.6742,61.030767,-46.849092,0.8279,,,,,,,,,,,,,,,,,0.8143,75.624862,-35.974462,0.3179,,,,,,,,,,,,,,,,,0.5988,67.09532,-49.952238,0.5728,,,,,0.8318,67.067002,-48.836788,0.8026,0.8385,67.000406,-47.026566,0.6053,0.7913,79.910885,-24.082593,0.1089,0.8085,79.834668,-25.165502,0.1621,,,,,,,,,,,,,,,,,0.6501,64.162265,-51.358657,0.4741,0.4719,64.482492,-49.537174,0.5028,,,,,,,,,,,,,0.6742,61.030767,-46.849092,0.8279,,,,,,,,,,,,,0.7993,61.174989,-46.819755,0.7817,0.5584,72.222574,-26.818064,0.6178,0.6688,72.394047,-27.252486,0.202,,,,,,,,,,,,,,,,,0.7414,65.778492,-38.898647,0.4826,,,,,,,,,0.8716,76.399804,-68.26649,0.7639,0.8292,76.419662,-68.146412,0.7329,,,,,,,,,0.6905,72.893226,-54.295451,0.5652,0.7658,72.887524,-53.582004,0.1217,,,,,,,,,,,,
26,2017-05-27,0.6325,61.030767,-46.849088,0.3073,,,,,,,,,,,,,,,,,0.8074,75.624867,-35.974447,0.4604,,,,,,,,,,,,,,,,,0.5722,67.095322,-49.95224,0.1711,,,,,0.7581,67.067001,-48.836788,0.1626,0.7733,67.000417,-47.026554,0.0867,0.7859,79.910887,-24.082587,0.2305,0.8104,79.834674,-25.165606,0.225,,,,,,,,,,,,,,,,,0.6423,64.162261,-51.358639,0.2222,0.4592,64.482492,-49.537182,0.136,,,,,,,,,,,,,0.6325,61.030767,-46.849088,0.3073,,,,,,,,,,,,,0.7012,61.17498,-46.819758,0.2565,0.572,72.222571,-26.818084,0.7272,0.656,72.394047,-27.252486,0.4841,,,,,,,,,,,,,,,,,0.808,65.778488,-38.898638,0.9325,,,,,,,,,0.8352,76.399811,-68.266495,0.9862,0.8218,76.419636,-68.146421,0.8395,,,,,,,,,0.8533,72.893225,-54.295448,0.921,0.863,72.887526,-53.582024,0.6117,,,,,,,,,,,,
27,2017-05-28,0.6448,61.030772,-46.849091,0.6542,,,,,,,,,,,,,,,,,0.8192,75.624862,-35.974469,0.261,,,,,,,,,,,,,,,,,0.6878,67.095319,-49.952259,0.6982,,,,,0.7871,67.067003,-48.836796,0.4306,0.7917,67.00042,-47.026566,0.3266,0.804,79.910885,-24.0826,0.5839,0.8331,79.834666,-25.165545,0.5169,,,,,,,,,,,,,,,,,0.648,64.162264,-51.358648,0.2003,0.4448,64.4825,-49.537195,0.2804,,,,,,,,,,,,,0.6448,61.030772,-46.849091,0.6542,,,,,,,,,,,,,0.7355,61.174978,-46.819754,0.4024,0.5768,72.222567,-26.818081,0.8659,0.7732,72.394047,-27.252486,0.8257,,,,,,,,,,,,,,,,,0.83,65.77849,-38.898636,0.9153,,,,,,,,,0.8657,76.399811,-68.266494,0.9692,0.8174,76.419628,-68.14639,0.9015,,,,,,,,,0.825,72.893228,-54.295453,0.9773,0.8929,72.887525,-53.582046,0.9009,,,,,,,,,,,,
28,2017-05-29,0.6632,61.030764,-46.849101,0.937,,,,,,,,,,,,,,,,,0.8164,75.624865,-35.974464,0.2791,,,,,,,,,,,,,,,,,0.6373,67.095318,-49.952279,0.2952,,,,,0.8022,67.067,-48.836807,0.8067,0.8237,67.000418,-47.026574,0.7893,0.785,79.910889,-24.082605,0.42,0.8211,79.83467,-25.16567,0.2858,,,,,,,,,,,,,,,,,0.7461,64.162266,-51.358645,0.5193,0.4839,64.482495,-49.537208,0.9298,,,,,,,,,,,,,0.6632,61.030764,-46.849101,0.937,,,,,,,,,,,,,0.7966,61.174983,-46.819762,0.666,0.6264,72.222567,-26.81809,0.8862,0.7984,72.394047,-27.252486,0.8928,,,,,,,,,,,,,,,,,0.7637,65.778488,-38.898647,0.7014,,,,,,,,,0.8331,76.399805,-68.266513,0.644,0.8578,76.419661,-68.146434,0.6227,,,,,,,,,0.8441,72.893227,-54.29545,0.9657,0.8607,72.887522,-53.582069,0.9036,,,,,,,,,,,,
29,2017-05-30,0.5943,61.030755,-46.849098,0.329,,,,,,,,,,,,,,,,,0.8055,75.624871,-35.974458,0.2771,,,,,,,,,,,,,,,,,0.7281,67.095314,-49.952278,0.6479,,,,,0.8107,67.066999,-48.836809,0.6377,0.8596,67.000414,-47.026585,0.5831,0.7849,79.910887,-24.082587,0.3771,0.8248,79.83467,-25.165588,0.3996,,,,,,,,,,,,,,,,,0.721,64.162263,-51.358644,0.8605,0.6154,64.482495,-49.537213,0.8301,,,,,,,,,,,,,0.5943,61.030755,-46.849098,0.329,,,,,0.7182,61.099675,-46.83306,0.0462,,,,,0.6671,61.17498,-46.819765,0.2205,0.5991,72.222558,-26.818101,0.5173,0.7891,72.394047,-27.252486,0.3582,,,,,,,,,,,,,,,,,0.7716,65.778491,-38.898643,0.7361,,,,,,,,,0.8657,76.399809,-68.266492,0.722,0.8421,76.419655,-68.146414,0.6956,,,,,,,,,0.761,72.893225,-54.295445,0.584,0.795,72.887518,-53.58207,0.4172,,,,,,,,,,,,
30,2017-05-31,0.5884,61.030762,-46.849102,0.358,,,,,,,,,,,,,,,,,0.8042,75.624865,-35.974438,0.2225,,,,,,,,,,,,,,,,,0.6412,67.095315,-49.952289,0.1169,,,,,0.7635,67.067003,-48.836819,0.0874,0.7908,67.000419,-47.026586,0.0842,0.7839,79.910884,-24.082592,0.1655,0.8072,79.83467,-25.165613,0.2843,,,,,,,,,,,,,,,,,0.6427,64.162261,-51.358654,0.1483,0.4427,64.482498,-49.537219,0.0589,,,,,,,,,,,,,0.5884,61.030762,-46.849102,0.358,,,,,0.6579,61.099675,-46.833075,0.3319,,,,,0.7078,61.17497,-46.819775,0.2792,0.5475,72.222551,-26.818082,0.4455,0.7043,72.394047,-27.252486,0.3878,,,,,,,,,,,,,,,,,0.801,65.778487,-38.898643,0.8727,,,,,,,,,0.8641,76.399811,-68.266508,0.8013,0.8488,76.419657,-68.146414,0.8669,,,,,,,,,0.7318,72.893224,-54.295448,0.3919,0.759,72.887516,-53.582086,0.0998,,,,,,,,,,,,
31,2017-06-01,0.5605,61.030761,-46.849098,0.2109,,,,,,,,,,,,,,,,,0.8151,75.624866,-35.974449,0.3921,,,,,,,,,,,,,,,,,0.5798,67.095312,-49.952292,0.1251,,,,,0.757,67.067004,-48.836817,0.0979,0.7884,67.000417,-47.026594,0.0984,0.7751,79.910887,-24.082595,0.12,0.8016,79.83466,-25.165691,0.1704,,,,,,,,,,,,,,,,,0.6365,64.16226,-51.358658,0.1518,0.4129,64.482499,-49.537222,0.0272,,,,,,,,,,,,,0.5605,61.030761,-46.849098,0.2109,,,,,0.7228,61.099678,-46.833093,0.3118,,,,,0.6546,61.174978,-46.819768,0.1382,0.5508,72.222556,-26.818078,0.8251,0.7619,72.394047,-27.252486,0.8347,,,,,,,,,,,,,,,,,0.7442,65.778485,-38.89864,0.2828,,,,,,,,,0.8688,76.399802,-68.266512,0.8371,0.8559,76.41964,-68.146417,0.816,,,,,,,,,0.6969,72.893226,-54.295448,0.2581,0.7567,72.887513,-53.582106,0.0919,,,,,,,,,,,,
32,2017-06-02,0.5669,61.03076,-46.849092,0.5122,,,,,,,,,,,,,,,,,0.8101,75.624868,-35.974436,0.2149,,,,,,,,,,,,,,,,,0.5746,67.095314,-49.952301,0.1006,,,,,0.7565,67.067006,-48.836821,0.1033,0.7861,67.000416,-47.02657,0.0929,0.7548,79.910886,-24.082582,0.22,0.812,79.834648,-25.165765,0.2845,,,,,,,,,,,,,,,,,0.634,64.162257,-51.358634,0.1157,0.3831,64.482503,-49.537229,0.0144,,,,,,,,,,,,,0.5669,61.03076,-46.849092,0.5122,,,,,0.7409,61.099678,-46.8331,0.3814,,,,,0.6658,61.174973,-46.819778,0.1393,0.5024,72.222551,-26.818069,0.5492,0.7588,72.394047,-27.252486,0.4127,,,,,,,,,,,,,,,,,0.7828,65.778485,-38.898622,0.7773,,,,,,,,,0.8172,76.3998,-68.266504,0.275,0.8085,76.419658,-68.146431,0.1957,,,,,,,,,0.6781,72.893224,-54.29545,0.3716,0.7571,72.887513,-53.582114,0.2347,,,,,,,,,,,,
33,2017-06-03,0.5553,61.03076,-46.849098,0.4748,,,,,,,,,,,,,,,,,0.8099,75.624872,-35.974439,0.2354,,,,,,,,,,,,,,,,,0.5638,67.095318,-49.952309,0.2768,,,,,0.7429,67.06701,-48.836828,0.2032,0.7858,67.000417,-47.026597,0.1105,0.7484,79.910888,-24.082592,0.1325,0.8065,79.834666,-25.165603,0.1938,,,,,,,,,,,,,,,,,0.6384,64.16226,-51.358649,0.1602,0.3831,64.482503,-49.537231,0.0492,,,,,,,,,,,,,0.5553,61.03076,-46.849098,0.4748,,,,,0.7489,61.099678,-46.833082,0.4011,,,,,0.6646,61.174965,-46.819775,0.1722,0.4789,72.22255,-26.818069,0.268,0.6928,72.394047,-27.252486,0.1332,,,,,,,,,,,,,,,,,0.7223,65.778478,-38.89862,0.452,,,,,,,,,0.7992,76.399814,-68.266493,0.1935,0.7962,76.419657,-68.146423,0.143,,,,,,,,,0.7184,72.893224,-54.295452,0.5253,0.7642,72.887507,-53.582133,0.3176,,,,,,,,,,,,
34,2017-06-04,0.5448,61.030754,-46.849105,0.5586,,,,,,,,,,,,,,,,,0.7388,75.624871,-35.974438,0.3161,,,,,,,,,,,,,,,,,0.5704,67.095312,-49.95232,0.4791,,,,,0.7384,67.067007,-48.836844,0.5431,0.8743,67.000414,-47.026602,0.83,0.7301,79.910887,-24.08258,0.1487,0.8016,79.834668,-25.165596,0.2037,,,,,,,,,,,,,,,,,0.6726,64.162263,-51.358648,0.4407,0.3878,64.482503,-49.537244,0.338,,,,,,,,,,,,,0.5448,61.030754,-46.849105,0.5586,,,,,0.7306,61.099671,-46.833082,0.4083,,,,,0.6654,61.174971,-46.819779,0.1707,0.4663,72.222546,-26.81809,0.4341,0.6685,72.394047,-27.252486,0.3279,,,,,,,,,,,,,,,,,0.767,65.778479,-38.898615,0.5481,,,,,,,,,0.8814,76.399805,-68.266508,0.8107,0.8903,76.419668,-68.14643,0.8414,,,,,,,,,0.6584,72.893225,-54.29545,0.5663,0.7339,72.887502,-53.582141,0.1142,,,,,,,,,,,,
35,2017-06-05,0.6066,61.030755,-46.849104,0.7759,,,,,,,,,,,,,,,,,0.7967,75.624866,-35.97442,0.2322,,,,,,,,,,,,,,,,,0.574,67.09531,-49.952327,0.2372,,,,,0.708,67.067008,-48.836851,0.1778,0.7992,67.000411,-47.026599,0.3013,0.713,79.910887,-24.082576,0.111,0.7951,79.83466,-25.165634,0.1804,,,,,,,,,,,,,,,,,0.6594,64.162266,-51.358637,0.6301,0.4122,64.482505,-49.537251,0.8944,,,,,,,,,,,,,0.6066,61.030755,-46.849104,0.7759,,,,,0.7898,61.099667,-46.833075,0.4921,,,,,0.8767,61.174971,-46.819778,0.7755,0.4485,72.222537,-26.818089,0.3107,0.6549,72.394047,-27.252486,0.2131,,,,,,,,,,,,,,,,,0.7567,65.778476,-38.898612,0.6447,,,,,,,,,0.8866,76.399806,-68.2665,0.9463,0.8626,76.419662,-68.146448,0.9639,,,,,,,,,0.7121,72.893226,-54.295449,0.6565,0.763,72.887507,-53.582162,0.3793,,,,,,,,,,,,
36,2017-06-06,0.5348,61.030754,-46.849102,0.482,,,,,,,,,,,,,,,,,0.793,75.624874,-35.974436,0.2862,,,,,,,,,,,,,,,,,0.5843,67.095309,-49.952336,0.5277,,,,,0.7303,67.067009,-48.836852,0.4448,0.798,67.000413,-47.026583,0.2255,0.7071,79.910885,-24.082582,0.1486,0.7971,79.834649,-25.165714,0.1421,,,,,,,,,,,,,,,,,0.6417,64.162264,-51.35864,0.2684,0.3738,64.482506,-49.537262,0.5015,,,,,,,,,,,,,0.5348,61.030754,-46.849102,0.482,,,,,,,,,,,,,0.7045,61.17497,-46.819783,0.5355,0.3978,72.222537,-26.818077,0.4019,0.6317,72.394047,-27.252486,0.3418,,,,,,,,,,,,,,,,,0.7019,65.778477,-38.89861,0.244,,,,,,,,,0.8861,76.399803,-68.266495,0.9332,0.8482,76.41967,-68.146428,0.8657,,,,,,,,,0.7123,72.893223,-54.295447,0.8132,0.7977,72.887507,-53.582175,0.7845,,,,,,,,,,,,
37,2017-06-07,0.5168,61.030773,-46.84906,0.4866,,,,,,,,,,,,,,,,,0.796,75.624872,-35.974429,0.3085,,,,,,,,,,,,,,,,,0.5672,67.095307,-49.952351,0.2094,,,,,0.7213,67.067007,-48.836857,0.1359,0.7738,67.000404,-47.026576,0.1549,0.7005,79.910887,-24.082586,0.1742,0.7949,79.834595,-25.165292,0.2075,,,,,,,,,,,,,,,,,0.6416,64.16226,-51.358653,0.3918,0.3721,64.482504,-49.537268,0.5215,,,,,,,,,,,,,0.5168,61.030773,-46.84906,0.4866,,,,,,,,,,,,,0.7478,61.17497,-46.819778,0.5739,0.42,72.222532,-26.818094,0.7041,0.6175,72.394047,-27.252486,0.5818,,,,,,,,,,,,,,,,,0.6957,65.778468,-38.898611,0.2056,,,,,,,,,0.8682,76.399804,-68.266512,0.9147,0.8413,76.419649,-68.146309,0.8882,,,,,,,,,0.7027,72.893224,-54.29545,0.9478,0.7483,72.887503,-53.582193,0.3837,,,,,,,,,,,,
38,2017-06-08,0.5076,61.03076,-46.8491,0.3061,,,,,,,,,,,,,,,,,0.8228,75.624876,-35.974436,0.5212,,,,,,,,,,,,,,,,,0.5572,67.095305,-49.952364,0.1417,,,,,0.7277,67.067008,-48.836865,0.2633,0.8065,67.00042,-47.026628,0.2624,0.7134,79.910889,-24.082591,0.5746,0.7909,79.83467,-25.165666,0.2698,,,,,,,,,,,,,,,,,0.6469,64.162265,-51.358655,0.7161,0.3676,64.482506,-49.537276,0.6137,,,,,,,,,,,,,0.5076,61.03076,-46.8491,0.3061,,,,,0.7158,61.099665,-46.833078,0.1073,,,,,0.6803,61.174966,-46.819774,0.2178,0.5224,72.222525,-26.818101,0.9468,0.7992,72.394047,-27.252486,0.9149,,,,,,,,,,,,,,,,,0.7044,65.778466,-38.898606,0.285,,,,,,,,,0.8503,76.399803,-68.266511,0.9019,0.8158,76.41966,-68.146424,0.6753,,,,,,,,,0.6241,72.893224,-54.295445,0.6147,0.7169,72.887505,-53.582215,0.2001,,,,,,,,,,,,
39,2017-06-09,0.5003,61.030758,-46.849104,0.5763,,,,,,,,,,,,,,,,,0.8602,75.624877,-35.97443,0.8511,,,,,,,,,,,,,,,,,0.5712,67.095306,-49.952374,0.3604,,,,,0.7345,67.067008,-48.83687,0.3142,0.8639,67.000407,-47.026614,0.6372,0.6832,79.910888,-24.082591,0.7751,0.7949,79.834656,-25.165698,0.6958,,,,,,,,,,,,,,,,,0.6804,64.162266,-51.358653,0.6577,0.3454,64.482508,-49.537283,0.5726,,,,,,,,,,,,,0.5003,61.030758,-46.849104,0.5763,,,,,,,,,,,,,0.6831,61.17496,-46.819782,0.4188,0.771,72.222521,-26.818085,0.9889,0.9102,72.394047,-27.252486,0.9653,,,,,,,,,,,,,,,,,0.6945,65.778466,-38.898595,0.1943,,,,,,,,,0.8948,76.399807,-68.266502,0.9911,0.8359,76.41966,-68.146425,0.8994,,,,,,,,,0.6163,72.893228,-54.295455,0.8208,0.7361,72.887508,-53.582232,0.2953,,,,,,,,,,,,
40,2017-06-10,0.494,61.03076,-46.849101,0.7211,,,,,,,,,,,,,,,,,0.8421,75.624883,-35.974436,0.5682,,,,,,,,,,,,,,,,,0.5484,67.095303,-49.952386,0.2491,,,,,0.7376,67.067009,-48.836874,0.2188,0.793,67.000419,-47.026626,0.171,0.6651,79.910887,-24.08259,0.8926,0.7831,79.834676,-25.165573,0.5786,,,,,,,,,,,,,,,,,0.7256,64.162265,-51.358653,0.6759,0.3391,64.482505,-49.53729,0.3491,,,,,,,,,,,,,0.494,61.03076,-46.849101,0.7211,,,,,,,,,,,,,0.7589,61.174962,-46.819788,0.7061,0.6631,72.222522,-26.818096,0.9208,0.8582,72.394047,-27.252486,0.9295,,,,,,,,,,,,,,,,,0.6906,65.778457,-38.898592,0.1695,,,,,,,,,0.8611,76.399808,-68.26651,0.7965,0.8453,76.419659,-68.146423,0.5708,,,,,,,,,0.6245,72.893225,-54.295456,0.3241,0.7223,72.887505,-53.582246,0.1112,,,,,,,,,,,,
41,2017-06-11,0.4487,61.030765,-46.849101,0.4169,,,,,,,,,,,,,,,,,0.8154,75.624886,-35.974428,0.1947,,,,,,,,,,,,,,,,,0.531,67.095301,-49.952398,0.6702,,,,,0.7565,67.067009,-48.836875,0.7918,0.8177,67.00041,-47.026576,0.619,0.6476,79.910888,-24.082587,0.9147,0.7732,79.834667,-25.165581,0.7696,,,,,,,,,,,,,,,,,0.6954,64.16227,-51.358652,0.8475,0.3029,64.482507,-49.537291,0.5967,,,,,,,,,,,,,0.4487,61.030765,-46.849101,0.4169,,,,,,,,,,,,,0.7012,61.174946,-46.819768,0.363,0.4437,72.222518,-26.81811,0.6374,0.7867,72.394047,-27.252486,0.4713,,,,,,,,,,,,,,,,,0.6843,65.77846,-38.898585,0.1488,,,,,,,,,0.8042,76.39981,-68.266475,0.0747,0.788,76.419662,-68.146418,0.0633,,,,,,,,,0.6112,72.893226,-54.295461,0.3193,0.7151,72.887508,-53.582262,0.2317,,,,,,,,,,,,
42,2017-06-12,0.4242,61.030762,-46.849107,0.095,,,,,,,,,,,,,,,,,0.81,75.624884,-35.974424,0.3704,,,,,,,,,,,,,,,,,0.505,67.0953,-49.952416,0.2033,,,,,0.6988,67.067009,-48.836892,0.1659,0.7683,67.000417,-47.0266,0.0729,0.6134,79.910888,-24.082592,0.5194,0.7582,79.834661,-25.165724,0.23,,,,,,,,,,,,,,,,,0.6195,64.16227,-51.358658,0.1269,0.3149,64.482507,-49.537304,0.0283,,,,,,,,,,,,,0.4242,61.030762,-46.849107,0.095,,,,,,,,,,,,,0.6436,61.174965,-46.819787,0.033,0.3679,72.222518,-26.818088,0.1268,0.6968,72.394047,-27.252486,0.0721,,,,,,,,,,,,,,,,,0.6822,65.778459,-38.898581,0.1553,,,,,,,,,0.8832,76.399811,-68.266522,0.753,0.8547,76.419658,-68.146443,0.781,,,,,,,,,0.6339,72.893225,-54.295454,0.7655,0.8072,72.887504,-53.582278,0.7186,,,,,,,,,,,,
43,2017-06-13,0.4294,61.030759,-46.849095,0.1456,,,,,,,,,,,,,,,,,0.798,75.624882,-35.974423,0.514,,,,,,,,,,,,,,,,,0.5197,67.095297,-49.952426,0.2065,,,,,0.7082,67.067009,-48.836887,0.1405,0.7591,67.000414,-47.026625,0.0863,0.6011,79.910887,-24.082579,0.7164,0.8222,79.834662,-25.16565,0.6964,,,,,,,,,,,,,,,,,0.6231,64.162265,-51.358659,0.0931,0.3058,64.482509,-49.537315,0.0173,,,,,,,,,,,,,0.4294,61.030759,-46.849095,0.1456,,,,,,,,,,,,,0.642,61.17497,-46.819795,0.0848,0.3491,72.222515,-26.818096,0.238,0.637,72.394047,-27.252486,0.1813,,,,,,,,,,,,,,,,,0.6886,65.778457,-38.898569,0.1876,,,,,,,,,0.8226,76.399811,-68.266489,0.6711,0.8243,76.41966,-68.146427,0.7313,,,,,,,,,0.5873,72.893224,-54.295451,0.4387,0.7126,72.887503,-53.582299,0.2157,,,,,,,,,,,,
