date,site,alb_s3,alb_AWS,cloud
2020-08-14,SCO_L,nan,0.4527,0.5439
2020-08-14,SCO_U,nan,0.6223,0.501
2020-08-14,SWC,0.848,0.9038,0.2102
2020-08-14,THU_L,nan,0.3899,0.7035
2020-08-14,THU_U,nan,0.6828,0.8245
2020-08-14,THU_U2,nan,0.8052,0.9035
2020-08-14,UPE_L,0.517,0.5423,0.2952
2020-08-14,UPE_U,0.849,0.8253,0.0588
2020-08-15,CEN1,nan,0.9235,0.2291
2020-08-15,EGP,nan,0.8571,0.8098
2020-08-15,KAN_L,0.647,0.6166,0.3915
2020-08-15,KPC_L,nan,0.2841,0.546
2020-08-15,NUK_K,nan,0.3222,0.4498
2020-08-15,NUK_L,nan,0.232,0.4226
2020-08-15,QAS_L,nan,0.2601,0.5559
2020-08-15,QAS_M,nan,0.2559,0.5853
2020-08-15,QAS_U,nan,0.4822,0.4933
2020-08-15,SCO_L,nan,0.4318,0.5966
2020-08-15,SCO_U,nan,0.5494,0.6324
2020-08-15,SWC,0.851,0.8798,0.0714
2020-08-15,THU_L,0.390,0.3792,0.2631
2020-08-15,THU_U,0.674,0.6568,0.295
2020-08-15,THU_U2,0.777,0.7584,0.4275
2020-08-15,UPE_L,nan,0.5763,0.1573
2020-08-15,UPE_U,nan,0.782,0.0209
2020-08-16,CEN1,0.864,0.7851,0.4558
2020-08-16,EGP,nan,0.8523,0.7143
2020-08-16,KAN_L,0.579,0.6469,0.0753
2020-08-16,KPC_L,nan,0.2885,0.4861
2020-08-16,NUK_K,nan,0.3585,0.0
2020-08-16,NUK_L,0.393,0.2341,0.0306
2020-08-16,QAS_L,nan,0.2766,0.2283
2020-08-16,QAS_M,0.375,0.289,0.1883
2020-08-16,QAS_U,0.599,0.4597,0.1738
2020-08-16,SCO_L,nan,0.4563,0.2645
2020-08-16,SCO_U,nan,0.4759,0.2213
2020-08-16,SWC,0.842,0.8687,0.0413
2020-08-16,THU_L,0.444,0.4185,0.0817
2020-08-16,THU_U,0.767,0.6542,0.0661
2020-08-16,THU_U2,0.763,0.7609,0.106
2020-08-16,UPE_L,0.470,0.5462,0.0875
2020-08-16,UPE_U,nan,0.7449,0.2345
2020-08-17,CEN1,0.849,0.7755,0.566
2020-08-17,EGP,nan,0.836,0.6366
2020-08-17,KAN_L,0.537,0.5863,0.0648
2020-08-17,KPC_L,nan,0.3069,0.8229
2020-08-17,NUK_K,nan,0.358,0.0
2020-08-17,NUK_L,nan,0.2004,0.0902
2020-08-17,QAS_L,nan,0.2413,0.3955
2020-08-17,QAS_M,nan,0.2405,0.3955
2020-08-17,QAS_U,0.483,0.3866,0.3124
2020-08-17,SCO_L,nan,0.4632,0.0423
2020-08-17,SCO_U,0.500,0.4063,0.0527
2020-08-17,SWC,nan,0.8464,0.0134
2020-08-17,THU_L,nan,0.4326,0.5444
2020-08-17,THU_U,nan,0.676,0.5811
2020-08-17,THU_U2,nan,0.7905,0.6839
2020-08-17,UPE_L,nan,0.5622,0.3225
2020-08-17,UPE_U,nan,0.7136,0.2022
2020-08-18,CEN1,nan,0.8476,0.8018
2020-08-18,EGP,0.857,0.8103,0.5643
2020-08-18,KAN_L,nan,0.5513,0.2304
2020-08-18,KPC_L,nan,0.2904,0.8819
2020-08-18,NUK_K,nan,0.3101,0.0
2020-08-18,NUK_L,nan,0.1841,0.1844
2020-08-18,QAS_L,nan,0.2363,0.505
2020-08-18,QAS_M,nan,0.2167,0.505
2020-08-18,QAS_U,nan,0.316,0.4101
2020-08-18,SCO_L,nan,0.475,0.1999
2020-08-18,SCO_U,nan,0.4224,0.1687
2020-08-18,SWC,0.747,0.8078,0.3715
2020-08-18,TAS_A,nan,0.5464,0.2714
2020-08-18,THU_L,nan,0.2711,0.7884
2020-08-18,THU_U,nan,0.5922,0.8372
2020-08-18,THU_U2,nan,0.7982,0.8919
2020-08-18,UPE_L,nan,0.5774,0.9065
2020-08-18,UPE_U,nan,0.5786,0.0
2020-08-19,CEN1,nan,0.8851,0.973
2020-08-19,EGP,nan,0.8526,0.7587
2020-08-19,KAN_L,nan,0.5315,0.1825
2020-08-19,KPC_L,nan,0.2825,0.5779
2020-08-19,KPC_U,nan,0.94,0.668
2020-08-19,NUK_K,nan,0.2875,0.0
2020-08-19,NUK_L,nan,0.1782,0.152
2020-08-19,QAS_L,nan,0.2408,0.4027
2020-08-19,QAS_M,nan,0.2235,0.3789
2020-08-19,QAS_U,nan,0.2964,0.3116
2020-08-19,SCO_L,nan,0.4513,0.1615
2020-08-19,SCO_U,nan,0.4214,0.0993
2020-08-19,SWC,0.729,0.7959,0.1947
2020-08-19,TAS_A,nan,0.6595,0.0006
2020-08-19,TAS_L,nan,0.3134,0.2265
2020-08-19,THU_L,nan,0.2392,0.9242
2020-08-19,THU_U,nan,0.4519,0.9756
2020-08-19,THU_U2,nan,0.6328,0.995
2020-08-19,UPE_L,nan,0.5743,0.8905
2020-08-19,UPE_U,nan,0.4752,0.126
2020-08-20,CEN1,nan,0.8585,0.9765
2020-08-20,EGP,nan,0.8819,0.9187
2020-08-20,KAN_L,nan,0.5203,0.2216
2020-08-20,KPC_L,nan,0.283,0.8531
2020-08-20,NUK_K,nan,0.2712,0.0
2020-08-20,NUK_L,nan,0.1861,0.1406
2020-08-20,QAS_L,nan,0.2574,0.2903
2020-08-20,QAS_M,nan,0.2399,0.2783
2020-08-20,QAS_U,nan,0.2802,0.2374
2020-08-20,SCO_L,nan,0.446,0.4583
2020-08-20,SCO_U,nan,0.4256,0.4232
2020-08-20,SWC,0.727,0.7841,0.0583
2020-08-20,TAS_A,nan,0.6714,0.0
2020-08-20,TAS_L,nan,0.303,0.2192
2020-08-20,THU_L,nan,0.2548,0.8283
2020-08-20,THU_U,nan,0.3193,0.8929
2020-08-20,THU_U2,nan,0.4987,0.9246
2020-08-20,UPE_L,nan,0.5284,0.5599
2020-08-20,UPE_U,nan,0.4722,0.3558
2020-08-21,CEN1,nan,0.8227,0.8724
2020-08-21,EGP,nan,0.8712,0.8142
2020-08-21,KAN_L,nan,0.5329,0.1376
2020-08-21,KPC_L,nan,0.2742,0.2331
2020-08-21,KPC_U,0.769,0.9868,0.5909
2020-08-21,NUK_K,nan,0.2856,0.0
2020-08-21,NUK_L,nan,0.195,0.1135
2020-08-21,QAS_L,nan,0.2653,0.2449
2020-08-21,QAS_M,nan,0.26,0.2501
2020-08-21,QAS_U,nan,0.3111,0.2135
2020-08-21,SCO_L,nan,0.4231,0.2377
2020-08-21,SCO_U,nan,0.4241,0.1445
2020-08-21,SWC,0.701,0.752,0.0057
2020-08-21,TAS_A,nan,0.6518,0.0007
2020-08-21,TAS_L,nan,0.3021,0.2095
2020-08-21,THU_L,nan,0.3015,0.5599
2020-08-21,THU_U,nan,0.4432,0.6312
2020-08-21,THU_U2,nan,0.486,0.6554
2020-08-21,UPE_L,nan,0.535,0.2068
2020-08-21,UPE_U,nan,0.5117,0.0219
2020-08-22,CEN1,nan,0.8498,0.8262
2020-08-22,EGP,nan,0.8379,0.7031
2020-08-22,KAN_L,0.522,0.5333,0.1826
2020-08-22,KPC_L,nan,0.2792,0.5042
2020-08-22,NUK_K,nan,0.3027,0.0
2020-08-22,NUK_L,0.410,0.1994,0.1101
2020-08-22,QAS_L,0.321,0.2883,0.2252
2020-08-22,QAS_M,0.320,0.2677,0.1969
2020-08-22,QAS_U,0.405,0.2995,0.169
2020-08-22,SCO_L,nan,0.4316,0.471
2020-08-22,SCO_U,nan,0.413,0.4409
2020-08-22,SWC,0.698,0.7435,0.0256
2020-08-22,TAS_A,0.489,0.6418,0.0008
2020-08-22,TAS_L,0.366,0.292,0.2146
2020-08-22,THU_L,nan,0.3919,0.3655
2020-08-22,THU_U,nan,0.4949,0.2993
2020-08-22,THU_U2,nan,0.5422,0.2765
2020-08-22,UPE_L,nan,0.5662,0.385
2020-08-22,UPE_U,nan,0.5344,0.3174
2020-08-23,CEN1,nan,0.863,0.948
2020-08-23,EGP,nan,0.8415,0.7895
2020-08-23,KAN_L,0.484,0.5378,0.1694
2020-08-23,KPC_L,nan,0.2732,0.0333
2020-08-23,KPC_U,nan,0.9774,0.3762
2020-08-23,NUK_K,nan,0.3093,0.0
2020-08-23,NUK_L,nan,0.2074,0.119
2020-08-23,QAS_L,nan,0.2819,0.1977
2020-08-23,QAS_M,0.357,0.2751,0.2088
2020-08-23,QAS_U,0.485,0.2975,0.1595
2020-08-23,SCO_L,nan,0.4528,0.2045
2020-08-23,SCO_U,nan,0.4183,0.1438
2020-08-23,SWC,0.724,0.729,0.0183
2020-08-23,TAS_A,0.525,0.6567,0.0009
2020-08-23,TAS_L,0.411,0.3151,0.1416
2020-08-23,THU_U2,nan,0.9205,0.942
2020-08-23,UPE_L,nan,0.565,0.4887
2020-08-23,UPE_U,nan,0.5419,0.5023
2020-08-24,CEN1,nan,0.8903,0.9266
2020-08-24,EGP,0.867,0.8303,0.618
2020-08-24,KAN_L,0.480,0.53,0.4301
2020-08-24,KPC_L,nan,0.294,0.0671
2020-08-24,NUK_K,nan,0.3287,0.0013
2020-08-24,NUK_L,0.422,0.2377,0.3779
2020-08-24,QAS_L,nan,0.2847,0.4258
2020-08-24,QAS_M,nan,0.2763,0.2141
2020-08-24,QAS_U,0.512,0.2819,0.2
2020-08-24,SCO_L,nan,0.4561,0.1727
2020-08-24,SCO_U,0.448,0.4429,0.0952
2020-08-24,SWC,0.711,0.722,0.0729
2020-08-24,TAS_A,0.551,0.6592,0.0
2020-08-24,TAS_L,0.424,0.3413,0.1682
2020-08-24,THU_U2,nan,0.9329,0.9313
2020-08-24,UPE_L,nan,0.5976,0.8734
2020-08-24,UPE_U,nan,0.5149,0.8376
2020-08-25,CEN1,nan,0.8787,0.9264
2020-08-25,EGP,nan,0.8355,0.6917
2020-08-25,KAN_L,nan,0.492,0.6276
2020-08-25,KPC_L,nan,0.3038,0.0254
2020-08-25,NUK_K,nan,0.3201,0.5951
2020-08-25,NUK_L,nan,0.2374,0.7788
2020-08-25,QAS_L,nan,0.2951,0.2172
2020-08-25,QAS_M,nan,0.281,0.2003
2020-08-25,QAS_U,nan,0.2788,0.164
2020-08-25,SCO_L,nan,0.4547,0.1202
2020-08-25,SCO_U,nan,0.434,0.0488
2020-08-25,SWC,nan,0.7937,0.9603
2020-08-25,TAS_A,nan,0.6604,0.0098
2020-08-25,TAS_L,nan,0.3442,0.1552
2020-08-25,THU_L,nan,0.9229,0.9757
2020-08-25,THU_U2,nan,0.9584,0.9868
2020-08-25,UPE_L,nan,0.6162,0.9048
2020-08-25,UPE_U,nan,0.5656,0.979
2020-08-26,CEN1,nan,0.8868,0.9539
2020-08-26,EGP,0.857,0.8088,0.4292
2020-08-26,KAN_L,nan,0.5409,0.5776
2020-08-26,KPC_L,nan,0.2999,0.0235
2020-08-26,NUK_K,nan,0.3018,0.3492
2020-08-26,NUK_L,0.433,0.2081,0.123
2020-08-26,QAS_L,nan,0.2966,0.1939
2020-08-26,QAS_M,0.334,0.2746,0.1823
2020-08-26,QAS_U,0.441,0.2746,0.1457
2020-08-26,SCO_L,nan,0.4714,0.0986
2020-08-26,SCO_U,0.419,0.4341,0.0263
2020-08-26,SWC,nan,0.7487,0.9401
2020-08-26,TAS_A,0.527,0.6587,0.0073
2020-08-26,TAS_L,0.389,0.3432,0.1347
2020-08-26,THU_L,nan,0.8919,0.9671
2020-08-26,THU_U,nan,0.9531,1.0
2020-08-26,THU_U2,nan,0.9342,0.992
2020-08-26,UPE_L,nan,0.6002,0.7923
2020-08-26,UPE_U,nan,0.5759,0.8697
2020-08-27,EGP,nan,0.8391,0.7118
2020-08-27,KAN_L,0.531,0.5722,0.4958
2020-08-27,NUK_K,nan,0.3177,0.1981
2020-08-27,NUK_L,nan,0.2165,0.2374
2020-08-27,QAS_L,nan,0.2921,0.4832
2020-08-27,QAS_M,nan,0.2655,0.3453
2020-08-27,QAS_U,0.464,0.2685,0.312
2020-08-27,SCO_L,nan,0.4762,0.1334
2020-08-27,SCO_U,0.444,0.4467,0.044
2020-08-27,SWC,nan,0.768,0.7805
2020-08-27,TAS_A,0.573,0.6442,0.015
2020-08-27,TAS_L,0.439,0.4026,0.1116
2020-08-27,THU_L,nan,0.8656,0.9695
2020-08-27,THU_U,nan,0.8709,0.9935
2020-08-27,THU_U2,nan,0.8967,0.9861
2020-08-27,UPE_L,nan,0.5529,0.6117
2020-08-27,UPE_U,nan,0.6082,0.5463
2020-08-28,EGP,nan,0.819,0.6345
2020-08-28,KAN_L,nan,0.5448,0.4925
2020-08-28,NUK_K,nan,0.2703,0.4134
2020-08-28,NUK_L,nan,0.3011,0.5877
2020-08-28,QAS_L,nan,0.2398,0.9468
2020-08-28,QAS_M,nan,0.242,0.9682
2020-08-28,QAS_U,nan,0.1651,0.9553
2020-08-28,SCO_L,nan,0.5165,0.0773
2020-08-28,SCO_U,nan,0.4439,0.0334
2020-08-28,SWC,0.727,0.726,0.0151
2020-08-28,TAS_A,nan,0.6204,0.4633
2020-08-28,TAS_L,nan,0.4065,0.6504
2020-08-28,THU_L,nan,0.817,0.9699
2020-08-28,THU_U,nan,0.8119,0.9829
2020-08-28,THU_U2,nan,0.867,0.9767
2020-08-28,UPE_L,0.515,0.5244,0.189
2020-08-28,UPE_U,0.593,0.654,0.3448
2020-08-29,EGP,nan,0.8237,0.855
2020-08-29,KAN_L,nan,0.5494,0.8043
2020-08-29,NUK_K,nan,0.2458,0.7295
2020-08-29,NUK_L,nan,0.3311,0.5768
2020-08-29,QAS_L,nan,0.192,0.7464
2020-08-29,QAS_M,nan,0.2379,0.8194
2020-08-29,QAS_U,nan,0.1772,0.7894
2020-08-29,SCO_L,nan,0.5077,0.1009
2020-08-29,SCO_U,0.472,0.4598,0.046
2020-08-29,SWC,nan,0.7383,0.5149
2020-08-29,TAS_A,nan,0.6935,0.8976
2020-08-29,TAS_L,nan,0.3128,0.9623
2020-08-29,THU_L,0.607,0.6916,0.1267
2020-08-29,THU_U,nan,0.7595,0.0943
2020-08-29,THU_U2,0.783,0.8491,0.1322
2020-08-29,UPE_L,0.455,0.5573,0.0351
2020-08-29,UPE_U,0.564,0.6243,0.4238
2020-08-30,EGP,0.859,0.7563,0.6272
2020-08-30,KAN_L,0.525,0.5265,0.4834
2020-08-30,NUK_K,nan,0.2424,0.0
2020-08-30,NUK_L,0.384,0.3561,0.1529
2020-08-30,QAS_L,nan,0.1999,0.6892
2020-08-30,QAS_M,nan,0.2282,0.7061
2020-08-30,QAS_U,nan,0.1965,0.6427
2020-08-30,SCO_L,nan,0.5311,0.114
2020-08-30,SCO_U,0.431,0.4492,0.1427
2020-08-30,SWC,0.681,0.678,0.4238
2020-08-30,TAS_A,0.448,0.5795,0.2088
2020-08-30,TAS_L,0.351,0.2471,0.4597
2020-08-30,THU_L,0.637,0.6845,0.0722
2020-08-30,THU_U,nan,0.7565,0.0556
2020-08-30,THU_U2,0.792,0.8518,0.0853
2020-08-30,UPE_L,0.551,0.5489,0.1325
2020-08-31,EGP,0.853,0.6791,0.6575
2020-08-31,KAN_L,nan,0.4858,0.6822
2020-08-31,NUK_K,nan,0.2617,0.0
2020-08-31,NUK_L,nan,0.3838,0.1633
2020-08-31,NUK_Uv3,0.598,0.5348,0.0424
2020-08-31,QAS_L,nan,0.2547,0.3255
2020-08-31,QAS_M,0.344,0.2642,0.2408
2020-08-31,QAS_U,0.318,0.232,0.1833
2020-08-31,SCO_L,nan,0.4944,0.0926
2020-08-31,SCO_U,nan,0.4476,0.0645
2020-08-31,SWC,nan,0.6952,0.1814
2020-08-31,TAS_A,nan,0.581,0.8882
2020-08-31,TAS_L,nan,0.3144,0.979
2020-08-31,THU_L,nan,0.7145,0.2896
2020-08-31,THU_U,0.811,0.7567,0.2813
2020-08-31,THU_U2,nan,0.8784,0.3541
2020-08-31,UPE_L,nan,0.5605,0.6557
2020-08-31,UPE_U,0.585,0.6332,0.2947
2020-09-01,EGP,nan,0.7585,0.69
2020-09-01,KAN_L,nan,0.6037,0.8221
2020-09-01,NUK_K,nan,0.2564,0.0233
2020-09-01,NUK_L,nan,0.3988,0.3995
2020-09-01,NUK_Uv3,nan,0.5818,0.4318
2020-09-01,QAS_L,nan,0.2726,0.6329
2020-09-01,QAS_M,nan,0.2918,0.5826
2020-09-01,QAS_U,nan,0.2756,0.4701
2020-09-01,SCO_L,nan,0.4916,0.547
2020-09-01,SWC,nan,0.9007,0.6932
2020-09-01,TAS_A,nan,0.5721,0.7122
2020-09-01,TAS_L,nan,0.287,0.9929
2020-09-01,THU_L,nan,0.8158,0.6861
2020-09-01,THU_U,nan,0.864,0.6956
2020-09-01,THU_U2,nan,0.8962,0.6752
2020-09-01,UPE_L,nan,0.6156,0.9475
2020-09-01,UPE_U,nan,0.8865,0.6124
2020-09-02,EGP,nan,0.8309,0.8139
2020-09-02,KAN_L,nan,0.7485,0.6176
2020-09-02,NUK_K,nan,0.3001,0.0
2020-09-02,NUK_L,nan,0.4246,0.1095
2020-09-02,NUK_Uv3,nan,0.6915,0.0959
2020-09-02,QAS_L,nan,0.2498,0.0445
2020-09-02,QAS_M,0.335,0.2944,0.0255
2020-09-02,QAS_U,0.316,0.263,0.0105
2020-09-02,SCO_L,nan,0.486,0.6496
2020-09-02,SWC,nan,0.9236,0.9305
2020-09-02,TAS_A,nan,0.7434,0.6978
2020-09-02,TAS_L,nan,0.3137,0.8117
2020-09-02,THU_L,nan,0.8229,0.7786
2020-09-02,THU_U,nan,0.7985,0.7387
2020-09-02,THU_U2,nan,0.8871,0.8114
2020-09-02,UPE_L,nan,0.6156,0.8522
2020-09-02,UPE_U,nan,0.8894,0.6667
2020-09-03,EGP,nan,0.8023,0.8469
2020-09-03,KAN_L,0.636,0.6822,0.1366
2020-09-03,NUK_K,nan,0.3259,0.2506
2020-09-03,NUK_L,nan,0.4293,0.2636
2020-09-03,NUK_Uv3,nan,0.6778,0.2982
2020-09-03,QAS_L,nan,0.2664,0.4804
2020-09-03,QAS_M,nan,0.2992,0.476
2020-09-03,QAS_U,0.407,0.2735,0.4501
2020-09-03,SCO_L,nan,0.4805,0.715
2020-09-03,SWC,nan,0.8718,0.3018
2020-09-03,TAS_A,0.613,0.7435,0.0
2020-09-03,TAS_L,0.402,0.3047,0.1197
2020-09-03,THU_U2,nan,0.8985,0.7932
2020-09-03,UPE_L,0.573,0.5681,0.3797
2020-09-03,UPE_U,nan,0.8385,0.4
2020-09-04,EGP,0.845,0.6799,0.5841
2020-09-04,KAN_L,nan,0.5473,0.7598
2020-09-04,NUK_K,nan,0.2461,0.9989
2020-09-04,NUK_L,nan,0.3652,0.8611
2020-09-04,NUK_Uv3,nan,0.4952,0.9429
2020-09-04,QAS_L,nan,0.2045,0.9998
2020-09-04,QAS_M,nan,0.2632,1.0
2020-09-04,QAS_U,nan,0.1627,0.9952
2020-09-04,SCO_L,nan,0.4671,0.2417
2020-09-04,SWC,nan,0.8603,0.3865
2020-09-04,TAS_A,nan,0.7258,0.5043
2020-09-04,TAS_L,nan,0.4889,0.6075
2020-09-04,THU_U2,nan,0.8751,0.7054
2020-09-04,UPE_L,0.527,0.5708,0.0381
2020-09-04,UPE_U,nan,0.8302,1.0
2020-09-05,EGP,0.846,0.7014,0.5975
2020-09-05,KAN_L,nan,0.5193,0.8802
2020-09-05,NUK_K,nan,0.2523,0.9818
2020-09-05,NUK_L,nan,0.361,0.8266
2020-09-05,NUK_Uv3,nan,0.4936,0.911
2020-09-05,QAS_L,nan,0.1818,0.995
2020-09-05,QAS_M,nan,0.2778,0.999
2020-09-05,QAS_U,nan,0.1624,0.9935
2020-09-05,SCO_L,nan,0.4941,0.2027
2020-09-05,SWC,nan,0.8567,0.7833
2020-09-05,TAS_A,nan,0.8377,0.6701
2020-09-05,TAS_L,nan,0.3701,0.7417
2020-09-05,THU_U2,0.832,0.8475,0.1094
2020-09-05,UPE_L,nan,0.5724,0.1058
2020-09-05,UPE_U,nan,0.8186,1.0
2020-09-06,EGP,nan,0.7761,0.7531
2020-09-06,KAN_L,nan,0.6792,0.9123
2020-09-06,NUK_K,nan,0.261,0.9952
2020-09-06,NUK_L,nan,0.3224,0.8492
2020-09-06,NUK_Uv3,nan,0.455,0.864
2020-09-06,QAS_L,nan,0.1983,0.9625
2020-09-06,QAS_M,nan,0.2702,0.9392
2020-09-06,QAS_U,nan,0.19,0.9815
2020-09-06,SCO_L,nan,0.4881,0.6005
2020-09-06,SWC,nan,0.9692,0.946
2020-09-06,TAS_A,nan,0.8707,0.5356
2020-09-06,UPE_L,nan,0.606,0.5189
2020-09-07,EGP,nan,0.8279,0.7806
2020-09-07,KAN_L,nan,0.8381,0.8875
2020-09-07,NUK_K,nan,0.2661,0.593
2020-09-07,NUK_L,nan,0.4382,0.8325
2020-09-07,NUK_Uv3,nan,0.787,0.7792
2020-09-07,QAS_L,nan,0.2442,0.3975
2020-09-07,QAS_M,0.374,0.3338,0.2415
2020-09-07,QAS_U,0.357,0.3207,0.273
2020-09-07,SCO_L,nan,0.5697,0.6205
2020-09-07,SWC,nan,0.96,0.9128
2020-09-07,TAS_A,0.688,0.585,0.107
2020-09-07,UPE_L,nan,0.6474,0.6472
2020-09-07,UPE_U,nan,0.8394,1.0
2020-09-08,KAN_L,nan,0.8288,0.5878
2020-09-08,KAN_U,nan,0.8133,0.8176
2020-09-08,NUK_K,nan,0.2866,0.5783
2020-09-08,NUK_L,nan,0.4182,0.5595
2020-09-08,NUK_Uv3,nan,0.6937,0.6004
2020-09-08,QAS_L,nan,0.2638,0.4734
2020-09-08,QAS_M,nan,0.3911,0.4817
2020-09-08,QAS_U,nan,0.3759,0.5441
2020-09-08,SCO_L,nan,0.5271,0.138
2020-09-08,SWC,nan,0.9494,0.6537
2020-09-08,TAS_A,0.645,0.7154,0.0
2020-09-08,UPE_L,nan,0.7445,0.7161
2020-09-08,UPE_U,nan,0.9128,0.3128
2020-09-09,KAN_L,nan,0.8084,0.3844
2020-09-09,KAN_U,nan,0.9019,0.7769
2020-09-09,NUK_K,nan,0.3629,0.9089
2020-09-09,NUK_L,nan,0.4122,0.8941
2020-09-09,NUK_Uv3,nan,0.8981,0.9335
2020-09-09,QAS_L,nan,0.2095,0.9294
2020-09-09,QAS_M,nan,0.2875,0.9373
2020-09-09,QAS_U,nan,0.5697,0.9806
2020-09-09,SCO_L,nan,0.4905,0.1671
2020-09-09,SWC,0.849,0.8644,0.1258
2020-09-09,TAS_A,nan,0.796,0.5814
2020-09-09,UPE_L,0.585,0.6153,0.1127
2020-09-10,KAN_L,nan,0.8106,0.7778
2020-09-10,KAN_U,nan,0.9876,0.8971
2020-09-10,NUK_K,nan,0.448,0.6709
2020-09-10,NUK_L,nan,0.6675,0.7309
2020-09-10,NUK_Uv3,nan,0.9268,0.7366
2020-09-10,QAS_L,nan,0.2516,0.2908
2020-09-10,QAS_M,0.392,0.3198,0.1809
2020-09-10,QAS_U,nan,0.4944,0.1429
2020-09-10,SCO_L,nan,0.4979,0.2075
2020-09-10,SWC,0.840,0.8923,0.1162
2020-09-10,TAS_A,nan,0.8686,0.7899
2020-09-10,UPE_L,nan,0.8524,0.6684
2020-09-11,KAN_L,nan,0.8121,0.8793
2020-09-11,KAN_U,nan,0.881,0.9002
2020-09-11,NUK_K,nan,0.4324,0.3813
2020-09-11,NUK_L,nan,0.5646,0.166
2020-09-11,NUK_Uv3,nan,0.7361,0.209
2020-09-11,QAS_L,nan,0.2893,0.0033
2020-09-11,QAS_M,0.415,0.3578,0.0029
2020-09-11,QAS_U,0.632,0.4598,0.0084
2020-09-11,SCO_L,nan,0.4866,0.1774
2020-09-11,SWC,0.844,0.8648,0.2253
2020-09-11,TAS_A,nan,0.9302,0.7398
2020-09-11,UPE_L,nan,0.7857,0.4686
2020-09-11,UPE_U,0.866,0.8451,0.3448
2020-09-12,KAN_L,nan,0.8369,0.6403
2020-09-12,KAN_M,0.856,0.7692,0.5052
2020-09-12,KAN_U,nan,0.8341,0.5559
2020-09-12,NUK_K,nan,0.376,0.0
2020-09-12,NUK_L,0.963,0.5254,0.0302
2020-09-12,NUK_Uv3,0.687,0.7198,0.0851
2020-09-12,QAS_L,nan,0.3241,0.0984
2020-09-12,QAS_M,0.467,0.401,0.0836
2020-09-12,QAS_U,0.629,0.4719,0.0994
2020-09-12,SCO_L,nan,0.473,0.3335
2020-09-12,SWC,nan,0.8583,0.5183
2020-09-12,TAS_A,nan,0.9557,0.6492
2020-09-12,UPE_L,nan,0.722,0.4184
2020-09-12,UPE_U,nan,0.7834,0.6948
2020-09-13,KAN_L,nan,0.8196,0.5997
2020-09-13,KAN_M,nan,0.8129,0.3493
2020-09-13,KAN_U,0.860,0.8354,0.2884
2020-09-13,NUK_K,nan,0.3614,0.1087
2020-09-13,NUK_L,nan,0.5049,0.0347
2020-09-13,NUK_Uv3,0.689,0.7236,0.0936
2020-09-13,QAS_L,0.313,0.3358,0.0942
2020-09-13,QAS_M,0.426,0.4136,0.0929
2020-09-13,QAS_U,0.648,0.4796,0.1121
2020-09-13,SCO_L,nan,0.4828,0.3873
2020-09-13,SWC,nan,0.8618,0.1825
2020-09-13,TAS_A,nan,0.8921,0.3753
2020-09-13,UPE_L,nan,0.8579,0.7892
2020-09-13,UPE_U,nan,0.8509,0.8378
2020-09-14,KAN_L,0.819,0.8506,0.0595
2020-09-14,KAN_M,0.832,0.7728,0.0984
2020-09-14,KAN_U,0.843,0.8794,0.1686
2020-09-14,NUK_K,nan,0.3762,0.25
2020-09-14,NUK_L,nan,0.4817,0.1913
2020-09-14,NUK_Uv3,0.674,0.7358,0.2389
2020-09-14,QAS_L,nan,0.3134,0.5752
2020-09-14,QAS_M,nan,0.63,0.5946
2020-09-14,QAS_U,nan,0.6699,0.6103
2020-09-14,SCO_L,nan,0.4741,0.0534
2020-09-14,SWC,0.828,0.8545,0.0559
2020-09-14,TAS_A,nan,0.9446,0.77
2020-09-14,UPE_L,nan,0.6528,0.2418
2020-09-14,UPE_U,nan,0.8018,0.4566
2020-09-15,KAN_L,nan,0.7724,0.5709
2020-09-15,KAN_M,nan,0.8135,0.6882
2020-09-15,KAN_U,nan,0.8956,0.8192
2020-09-15,NUK_K,nan,0.3148,0.9877
2020-09-15,NUK_L,nan,0.4121,0.7915
2020-09-15,NUK_Uv3,nan,0.8083,0.8864
2020-09-15,QAS_L,nan,0.2326,0.9326
2020-09-15,QAS_M,nan,0.7711,0.9599
2020-09-15,QAS_U,nan,0.8984,0.9542
2020-09-15,SCO_L,nan,0.4667,0.0425
2020-09-15,SWC,nan,0.8729,0.3493
2020-09-16,KAN_L,nan,0.6904,0.7528
2020-09-16,KAN_M,nan,0.7628,0.7601
2020-09-16,KAN_U,nan,0.8673,0.8127
2020-09-16,NUK_K,nan,0.4015,0.9963
2020-09-16,NUK_L,nan,0.3375,0.8787
2020-09-16,NUK_Uv3,nan,0.8081,0.9118
2020-09-16,QAS_L,nan,0.1995,0.9322
2020-09-16,QAS_M,nan,0.5789,0.9208
2020-09-16,QAS_U,nan,0.9105,0.9361
2020-09-16,SCO_L,nan,0.4885,0.5418
2020-09-16,SWC,nan,0.8118,0.6011
2020-09-17,KAN_L,nan,0.8415,0.6812
2020-09-17,KAN_M,nan,0.8501,0.6753
2020-09-17,KAN_U,nan,0.9275,0.8064
2020-09-17,NUK_K,nan,0.7023,0.665
2020-09-17,NUK_L,nan,0.7246,0.5414
2020-09-17,QAS_L,nan,0.209,0.4799
2020-09-17,QAS_M,nan,0.6028,0.5289
2020-09-17,QAS_U,nan,0.8233,0.5897
2020-09-17,SWC,nan,0.9415,0.8817
2020-09-17,TAS_A,nan,0.9669,0.2158
2020-09-18,KAN_L,nan,0.8463,0.5835
2020-09-18,KAN_U,nan,0.8902,0.7619
